Season,Matchweek,Date,HomeTeam,HomeGoals,Home_xG,AwayTeam,AwayGoals,Away_xG,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Shot_Distance,Away_Shot_Distance,Home_Free_Kicks,Away_Free_Kicks,Home_Penalties,Away_Penalties,Home_PSxG,Away_PSxG,Home_%Stopped_Crosses,Away_%Stopped_Crosses,Home_SCA,Away_SCA,Home_GCA,Away_GCA,Home_Passes_Attempted,Away_Passes_Attempted,Home_%Passes_Completed,Away_%Passes_Completed,Home_xA,Away_xA,Home_Key_Passes,Away_Key_Passes,Home_Final_Third_Passes,Away_Final_Third_Passes,Home_PPA,Away_PPA,Home_CrsPA,Away_CrsPA,Home_Progressive_Passes,Away_Progressive_Passes,Home_Points,Away_Points,Home_Standings_Points,Away_Standings_Points,Home_Standings_Rank,Away_Standings_Rank,Home_xPoints,Away_xPoints,Home_PSxG_xPoints,Away_PSxG_xPoints,half_time_home_goals,half_time_away_goals,Home_corners,Away_corners,odds_home_win,odds_draw,odds_away_win,Over,odds_over,odds_under
2024.0,20.0,2024-01-14,Milan,3.0,1.5,Roma,1.0,1.4,17.0,11.0,5.0,4.0,17.4,21.9,0.0,1.0,0.0,1.0,1.6,0.9,5.6,9.1,34.0,23.0,6.0,2.0,506.0,551.0,86.4,83.5,1.6,0.6,16.0,9.0,36.0,34.0,11.0,9.0,3.0,2.0,31.0,41.0,3,0,39,29,3.0,8.0,1.4257,1.3237,1.8556,0.8898999999999999,1.0,0.0,2.0,5.0,2.2,3.2,3.5,1,2.15,1.67
2024.0,18.0,2024-01-14,Lens,0.0,2.1,Paris S-G,2.0,1.8,16.0,15.0,4.0,7.0,17.0,16.4,0.0,1.0,0.0,0.0,2.0,1.9,11.1,0.0,29.0,29.0,0.0,4.0,378.0,716.0,79.1,89.8,0.8,1.6,12.0,14.0,22.0,46.0,9.0,12.0,1.0,0.0,35.0,57.0,0,3,25,40,8.0,1.0,1.579,1.207,1.4477,1.3268,0.0,1.0,5.0,6.0,3.6,4.0,1.85,0,1.6,2.3
2024.0,18.0,2024-01-14,Metz,0.0,0.7,Toulouse,1.0,1.0,14.0,3.0,2.0,1.0,18.6,23.8,0.0,1.0,0.0,1.0,1.0,0.6,16.7,0.0,26.0,8.0,0.0,2.0,377.0,554.0,74.8,82.7,0.8,0.5,8.0,2.0,19.0,26.0,6.0,7.0,4.0,2.0,27.0,46.0,0,3,16,14,14.0,16.0,1.0175,1.6415,1.6504,1.0021,0.0,1.0,5.0,2.0,2.9,3.2,2.45,0,2.3,1.6
2024.0,18.0,2024-01-14,Le Havre,3.0,1.2,Lyon,1.0,0.8,14.0,9.0,7.0,2.0,18.7,14.1,0.0,1.0,0.0,0.0,0.9,2.1,0.0,8.3,26.0,13.0,6.0,1.0,477.0,632.0,83.6,86.1,0.8,0.8,12.0,6.0,37.0,35.0,10.0,6.0,4.0,2.0,39.0,43.0,3,0,19,16,10.0,14.0,1.6714,1.0195,0.5909,2.213,1.0,0.0,3.0,7.0,3.25,3.25,2.25,1,2.08,1.73
2024.0,20.0,2024-01-14,Cagliari,2.0,0.7,Bologna,1.0,0.6,5.0,11.0,2.0,4.0,27.7,16.4,1.0,0.0,0.0,0.0,0.8,0.6,7.1,14.3,10.0,19.0,2.0,2.0,389.0,679.0,75.3,87.5,0.2,0.8,4.0,9.0,11.0,56.0,1.0,11.0,1.0,3.0,14.0,71.0,3,0,15,32,17.0,5.0,1.4026,1.2052,1.5366,1.0899,1.0,1.0,2.0,5.0,3.0,3.1,2.5,1,2.4,1.53
2024.0,18.0,2024-01-14,Brest,2.0,3.4,Montpellier,0.0,0.4,26.0,9.0,9.0,4.0,16.9,20.0,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0,44.0,14.0,4.0,0.0,650.0,352.0,83.5,71.0,2.7,0.5,21.0,8.0,57.0,17.0,10.0,2.0,5.0,0.0,56.0,26.0,3,0,31,19,4.0,10.0,2.8327,0.1077999999999999,0.4428,2.4084,0.0,0.0,3.0,3.0,1.83,3.75,4.2,0,1.99,1.91
2024.0,21.0,2024-01-14,Everton,0.0,1.1,Aston Villa,0.0,1.2,10.0,16.0,2.0,4.0,17.2,14.2,1.0,0.0,0.0,0.0,0.5,0.7,0.0,36.4,15.0,30.0,0.0,0.0,275.0,591.0,61.8,83.1,0.4,1.3,6.0,12.0,14.0,26.0,4.0,12.0,1.0,2.0,20.0,48.0,1,1,26,42,12.0,2.0,1.2663,1.4427,1.1053000000000002,1.4725,0.0,0.0,4.0,5.0,2.8,3.5,2.45,0,1.73,2.08
2024.0,21.0,2024-01-14,Manchester Utd,2.0,0.8,Tottenham,2.0,1.2,9.0,16.0,2.0,5.0,14.5,14.4,1.0,0.0,0.0,0.0,1.1,0.9,7.7,13.3,17.0,29.0,4.0,4.0,365.0,624.0,73.2,85.4,0.6,0.8,6.0,13.0,27.0,37.0,8.0,3.0,1.0,0.0,30.0,49.0,1,1,31,39,7.0,5.0,1.0323,1.6632,1.5495,1.1466,2.0,1.0,8.0,13.0,2.2,3.75,3.0,1,1.48,2.6
2024.0,20.0,2024-01-14,Cadiz,1.0,1.1,Valencia,4.0,1.9,9.0,9.0,1.0,5.0,21.9,20.5,2.0,0.0,1.0,0.0,3.4,1.2,8.3,16.7,17.0,14.0,1.0,6.0,429.0,330.0,72.7,60.0,0.4,0.8,6.0,6.0,28.0,19.0,4.0,2.0,3.0,1.0,41.0,21.0,0,3,15,26,16.0,8.0,0.8220000000000001,1.9497,2.6083,0.2962,1.0,1.0,3.0,1.0,2.88,3.0,2.7,1,2.5,1.5
2024.0,20.0,2024-01-14,Almeria,0.0,1.7,Girona,0.0,0.3,20.0,5.0,3.0,1.0,18.0,20.1,1.0,1.0,0.0,0.0,0.0,0.7,7.7,11.1,36.0,10.0,0.0,0.0,439.0,516.0,80.2,83.1,1.6,0.4,17.0,2.0,31.0,43.0,13.0,7.0,7.0,2.0,38.0,45.0,1,1,4,48,20.0,2.0,2.4168000000000003,0.3786,0.4689,2.0622000000000003,0.0,0.0,4.0,3.0,4.5,4.0,1.7,0,1.5,2.5
2024.0,17.0,2024-01-14,Bochum,1.0,0.7,Werder Bremen,1.0,0.8,14.0,16.0,4.0,3.0,18.2,16.0,0.0,0.0,0.0,0.0,0.2,2.1,15.4,8.3,23.0,26.0,2.0,2.0,427.0,442.0,69.8,73.1,0.4,0.9,10.0,12.0,29.0,24.0,3.0,8.0,0.0,4.0,34.0,32.0,1,1,16,16,13.0,13.0,1.2306,1.3998,0.2113,2.6494,0.0,0.0,3.0,4.0,2.15,3.6,3.1,0,1.67,2.2
2024.0,20.0,2024-01-15,Atalanta,5.0,3.7,Frosinone,0.0,0.4,20.0,8.0,8.0,5.0,15.9,20.4,1.0,0.0,1.0,0.0,0.9,3.6,0.0,0.0,37.0,16.0,9.0,0.0,536.0,581.0,80.4,80.9,1.2,0.4,14.0,7.0,33.0,20.0,12.0,7.0,3.0,1.0,47.0,26.0,3,0,30,19,6.0,14.0,2.8796,0.077,0.1542,2.7804,3.0,0.0,8.0,2.0,1.44,4.5,7.5,1,1.62,2.25
2024.0,20.0,2024-01-16,Juventus,3.0,1.2,Sassuolo,0.0,0.3,12.0,8.0,5.0,4.0,20.4,22.6,2.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,22.0,15.0,6.0,0.0,495.0,578.0,81.2,84.4,0.5,0.3,9.0,7.0,25.0,34.0,4.0,7.0,1.0,1.0,28.0,40.0,3,0,46,19,2.0,14.0,2.1283000000000003,0.5608,0.7199,1.9037,2.0,0.0,5.0,2.0,1.4,4.2,8.5,1,1.73,2.08
2024.0,21.0,2024-01-19,Alaves,1.0,2.0,Cadiz,0.0,0.3,12.0,9.0,2.0,1.0,18.1,17.8,1.0,0.0,1.0,0.0,0.1,1.1,11.8,18.2,22.0,17.0,2.0,0.0,376.0,388.0,70.5,75.0,0.9,0.4,7.0,9.0,31.0,20.0,7.0,5.0,3.0,5.0,43.0,26.0,3,0,19,15,13.0,16.0,2.5665,0.2757,0.4116,2.2755,0.0,0.0,4.0,4.0,1.7,3.5,5.75,0,2.6,1.48
2024.0,21.0,2024-01-20,Rayo Vallecano,0.0,1.6,Las Palmas,2.0,0.7,16.0,10.0,3.0,5.0,17.2,21.0,1.0,0.0,0.0,0.0,1.3,1.1,0.0,3.8,25.0,17.0,0.0,2.0,447.0,551.0,73.2,80.0,1.3,0.7,10.0,8.0,34.0,25.0,12.0,6.0,4.0,2.0,47.0,31.0,0,3,23,28,10.0,8.0,2.0285,0.7247,1.5027,1.2156,0.0,1.0,12.0,0.0,1.85,3.3,4.5,0,2.3,1.6
2024.0,21.0,2024-01-20,Villarreal,1.0,1.9,Mallorca,1.0,0.4,18.0,8.0,5.0,2.0,19.2,16.6,2.0,1.0,0.0,0.0,0.5,1.0,4.5,20.0,33.0,14.0,2.0,2.0,481.0,459.0,79.0,73.2,1.5,0.8,13.0,5.0,35.0,28.0,9.0,7.0,2.0,3.0,40.0,45.0,1,1,19,19,13.0,13.0,2.4440000000000004,0.368,0.8627,1.7834,1.0,0.0,4.0,6.0,2.05,3.5,3.6,0,2.05,1.75
2024.0,21.0,2024-01-20,Valencia,1.0,0.9,Athletic Club,0.0,0.5,6.0,6.0,1.0,3.0,12.6,15.6,0.0,0.0,0.0,0.0,0.7,0.4,25.0,15.4,12.0,12.0,2.0,0.0,414.0,633.0,72.0,80.3,1.2,0.5,6.0,4.0,30.0,29.0,7.0,6.0,2.0,1.0,31.0,45.0,3,0,29,38,7.0,3.0,1.6965,0.9321,1.5955,0.9892,0.0,0.0,4.0,2.0,3.3,3.3,2.25,0,2.15,1.67
2024.0,21.0,2024-01-20,Celta Vigo,0.0,0.3,Real Sociedad,1.0,0.8,6.0,6.0,2.0,2.0,21.8,21.0,1.0,1.0,0.0,0.0,0.8,0.1,11.1,5.9,12.0,10.0,0.0,2.0,488.0,517.0,73.0,74.9,0.3,0.6,4.0,5.0,32.0,17.0,5.0,2.0,1.0,0.0,32.0,19.0,0,3,14,31,18.0,6.0,0.7908,1.8075,2.0398,0.5353,0.0,1.0,6.0,3.0,3.25,3.0,2.4,0,2.5,1.5
2024.0,21.0,2024-01-20,Udinese,2.0,0.6,Milan,3.0,2.6,11.0,15.0,6.0,7.0,20.8,12.3,0.0,0.0,0.0,0.0,3.0,1.6,5.6,23.1,17.0,27.0,2.0,4.0,267.0,598.0,64.8,83.4,0.4,0.9,9.0,13.0,24.0,34.0,5.0,12.0,2.0,5.0,20.0,46.0,0,3,18,42,16.0,4.0,0.2909,2.5828999999999995,2.1996999999999995,0.6373,1.0,1.0,5.0,7.0,4.0,3.8,1.85,1,1.91,1.99
2024.0,18.0,2024-01-20,RB Leipzig,2.0,1.6,Leverkusen,3.0,2.0,10.0,18.0,6.0,5.0,15.7,15.8,0.0,0.0,0.0,0.0,2.2,1.7,0.0,0.0,17.0,35.0,4.0,6.0,459.0,679.0,79.5,88.5,1.3,2.5,9.0,15.0,16.0,40.0,9.0,15.0,1.0,3.0,24.0,59.0,0,3,33,45,4.0,1.0,1.1251,1.6438,1.7200000000000002,1.0648,1.0,0.0,1.0,9.0,2.4,3.8,2.7,1,1.62,2.3
2024.0,21.0,2024-01-20,Roma,2.0,0.9,Hellas Verona,1.0,1.1,9.0,11.0,2.0,3.0,16.8,24.3,0.0,0.0,0.0,0.0,0.5,1.5,6.7,25.0,17.0,22.0,4.0,2.0,631.0,391.0,83.4,79.8,1.0,0.5,7.0,10.0,22.0,34.0,5.0,7.0,1.0,2.0,37.0,39.0,3,0,29,17,10.0,18.0,1.1558,1.5353,0.5907,2.1579,2.0,0.0,1.0,2.0,1.44,4.2,8.5,1,2.08,1.73
2024.0,18.0,2024-01-20,Köln,0.0,1.3,Dortmund,4.0,3.4,19.0,10.0,5.0,6.0,17.4,16.9,0.0,1.0,0.0,1.0,3.9,0.8,0.0,4.0,29.0,21.0,0.0,7.0,432.0,668.0,77.3,87.1,0.7,2.0,12.0,8.0,29.0,23.0,5.0,6.0,0.0,0.0,40.0,33.0,0,3,11,30,16.0,5.0,0.3394,2.5468,2.813400000000001,0.1299,0.0,1.0,13.0,4.0,4.5,4.0,1.73,1,1.53,2.5
2024.0,18.0,2024-01-20,Freiburg,3.0,2.7,Hoffenheim,2.0,1.4,18.0,16.0,9.0,4.0,15.6,18.2,1.0,0.0,0.0,0.0,2.1,4.2,5.6,15.4,34.0,30.0,5.0,4.0,409.0,520.0,72.9,79.6,2.5,1.4,13.0,10.0,26.0,33.0,9.0,13.0,2.0,6.0,41.0,42.0,3,0,25,24,7.0,8.0,2.1542000000000003,0.6739999999999999,0.4756,2.4055,1.0,0.0,2.0,2.0,2.0,3.8,3.4,1,1.62,2.3
2024.0,18.0,2024-01-20,Darmstadt 98,2.0,1.1,Eint Frankfurt,2.0,1.2,12.0,8.0,3.0,4.0,18.3,16.4,0.0,0.0,0.0,0.0,1.6,1.5,0.0,5.6,22.0,13.0,3.0,3.0,595.0,601.0,81.5,84.9,1.2,0.4,7.0,6.0,31.0,19.0,8.0,1.0,2.0,0.0,54.0,31.0,1,1,10,27,18.0,6.0,1.2483,1.4625,1.4448,1.3008,0.0,1.0,4.0,1.0,3.8,3.75,1.91,1,1.89,2.01
2024.0,21.0,2024-01-20,Arsenal,5.0,3.3,Crystal Palace,0.0,0.3,21.0,12.0,7.0,5.0,16.7,24.4,0.0,2.0,0.0,0.0,0.6,4.1,14.3,0.0,36.0,19.0,9.0,0.0,599.0,393.0,84.1,74.8,1.8,0.2,16.0,7.0,37.0,20.0,15.0,2.0,1.0,0.0,58.0,20.0,3,0,40,21,3.0,15.0,2.8577,0.0878,0.0612,2.9055000000000004,2.0,0.0,6.0,7.0,1.3,5.75,9.0,1,1.73,2.08
2024.0,21.0,2024-01-20,Brentford,3.0,1.2,Nott'ham Forest,2.0,1.2,11.0,12.0,5.0,3.0,14.8,20.5,1.0,0.0,0.0,0.0,0.9,1.3,7.1,6.7,19.0,21.0,5.0,2.0,503.0,536.0,74.2,77.2,1.0,0.9,7.0,9.0,21.0,45.0,7.0,12.0,4.0,3.0,30.0,41.0,3,0,19,20,17.0,16.0,1.3586,1.3616,1.0577,1.6574,1.0,1.0,6.0,4.0,1.91,3.6,4.0,1,1.86,2.04
2024.0,18.0,2024-01-20,Heidenheim,1.0,1.1,Wolfsburg,1.0,1.1,12.0,13.0,3.0,3.0,15.2,16.6,1.0,0.0,0.0,0.0,1.1,1.4,0.0,5.3,20.0,21.0,0.0,2.0,563.0,509.0,75.0,77.2,1.7,1.1,8.0,10.0,28.0,31.0,9.0,10.0,4.0,3.0,43.0,45.0,1,1,21,20,9.0,10.0,1.3452,1.3566,1.1358,1.5942,1.0,1.0,4.0,2.0,2.7,3.5,2.55,0,1.8,2.0
2024.0,18.0,2024-01-20,Bochum,1.0,0.9,Stuttgart,0.0,1.4,6.0,19.0,1.0,5.0,16.0,14.2,0.0,0.0,0.0,0.0,0.4,0.8,13.6,0.0,6.0,29.0,1.0,0.0,335.0,553.0,59.7,74.7,0.3,2.7,3.0,14.0,12.0,31.0,1.0,18.0,0.0,8.0,19.0,44.0,3,0,17,34,13.0,3.0,0.9929,1.7201,0.9248,1.6688,0.0,0.0,1.0,7.0,3.6,3.8,1.95,0,1.67,2.2
2024.0,21.0,2024-01-21,Girona,5.0,2.3,Sevilla,1.0,0.7,12.0,9.0,8.0,3.0,12.7,18.0,0.0,0.0,0.0,0.0,1.1,2.3,0.0,0.0,22.0,15.0,10.0,2.0,601.0,501.0,88.2,82.8,2.6,0.5,10.0,3.0,29.0,46.0,11.0,9.0,4.0,2.0,36.0,48.0,3,0,49,15,1.0,16.0,2.4250000000000003,0.4117,0.6142,2.1949,3.0,1.0,4.0,5.0,1.73,4.0,4.5,1,1.67,2.15
2024.0,21.0,2024-01-21,Frosinone,3.0,2.8,Cagliari,1.0,0.6,17.0,9.0,7.0,4.0,17.7,17.8,1.0,1.0,0.0,0.0,1.0,2.9,7.1,0.0,33.0,14.0,5.0,1.0,545.0,369.0,75.8,64.2,1.5,0.3,15.0,5.0,38.0,22.0,8.0,4.0,3.0,3.0,39.0,25.0,3,0,19,18,15.0,16.0,2.6495999999999995,0.2420999999999999,0.3751,2.5,0.0,1.0,8.0,4.0,2.4,3.4,2.9,1,2.01,1.89
2024.0,21.0,2024-01-21,Sheffield Utd,2.0,2.5,West Ham,2.0,2.3,20.0,15.0,5.0,4.0,18.5,14.9,1.0,0.0,1.0,1.0,2.4,2.0,0.0,23.1,38.0,30.0,4.0,3.0,545.0,409.0,78.0,72.9,1.1,0.4,13.0,11.0,34.0,20.0,11.0,5.0,2.0,0.0,41.0,27.0,1,1,9,34,20.0,6.0,1.5137,1.2881,1.6202,1.1762,1.0,1.0,4.0,1.0,3.4,3.3,2.2,1,2.05,1.75
2024.0,18.0,2024-01-21,M'Gladbach,1.0,1.7,Augsburg,2.0,1.3,18.0,15.0,4.0,7.0,17.3,16.8,0.0,0.0,0.0,0.0,2.0,1.2,0.0,13.3,35.0,25.0,1.0,4.0,551.0,452.0,81.7,77.7,1.8,1.4,17.0,12.0,16.0,38.0,11.0,12.0,2.0,3.0,44.0,48.0,0,3,20,18,10.0,12.0,1.6406,1.1165,1.9122,0.8664000000000001,1.0,0.0,5.0,7.0,1.91,3.8,3.8,1,1.57,2.38
2024.0,18.0,2024-01-21,Bayern Munich,0.0,1.9,Werder Bremen,1.0,0.4,22.0,8.0,7.0,3.0,15.6,17.3,1.0,0.0,0.0,0.0,0.8,1.3,12.5,14.3,42.0,16.0,0.0,2.0,741.0,351.0,88.5,76.1,2.7,0.6,17.0,6.0,69.0,15.0,22.0,5.0,5.0,1.0,92.0,20.0,0,3,41,17,2.0,13.0,2.447,0.3716,0.9488,1.763,0.0,0.0,10.0,2.0,1.09,11.0,21.0,0,1.22,4.33
2024.0,21.0,2024-01-21,Osasuna,3.0,1.2,Getafe,2.0,1.4,13.0,10.0,7.0,7.0,21.4,16.0,0.0,0.0,0.0,0.0,3.1,2.2,6.7,9.1,22.0,15.0,4.0,4.0,321.0,425.0,62.3,68.7,0.9,0.7,8.0,7.0,19.0,27.0,5.0,3.0,2.0,1.0,17.0,34.0,3,0,22,25,11.0,9.0,1.1976,1.5375,1.9156,0.9049,2.0,0.0,1.0,4.0,2.15,3.0,4.0,1,2.6,1.48
2024.0,21.0,2024-01-21,Salernitana,1.0,0.8,Genoa,2.0,1.1,11.0,4.0,2.0,4.0,16.6,19.0,1.0,0.0,0.0,1.0,1.9,1.1,12.5,0.0,21.0,9.0,2.0,3.0,596.0,398.0,78.9,72.4,0.7,0.4,8.0,3.0,31.0,24.0,8.0,5.0,3.0,0.0,37.0,30.0,0,3,12,22,20.0,12.0,1.0572,1.6209,1.9414,0.8293000000000001,1.0,1.0,5.0,5.0,3.6,3.2,2.15,1,2.4,1.53
2024.0,21.0,2024-01-21,Lecce,0.0,0.6,Juventus,3.0,2.1,12.0,15.0,3.0,6.0,21.9,11.3,0.0,0.0,0.0,0.0,2.6,0.9,0.0,0.0,23.0,27.0,0.0,5.0,508.0,482.0,82.3,80.3,0.6,1.2,11.0,12.0,39.0,36.0,7.0,14.0,4.0,4.0,35.0,41.0,0,3,21,49,13.0,2.0,0.4266,2.3937,2.4493,0.4084,0.0,0.0,5.0,5.0,6.0,3.5,1.65,1,2.35,1.57
2024.0,21.0,2024-01-21,Empoli,3.0,1.3,Monza,0.0,0.8,9.0,15.0,5.0,5.0,16.2,23.5,0.0,1.0,0.0,0.0,1.4,2.4,4.5,14.3,13.0,29.0,4.0,0.0,284.0,715.0,69.0,85.6,0.6,0.9,6.0,12.0,12.0,68.0,4.0,2.0,0.0,0.0,23.0,67.0,3,0,13,25,19.0,11.0,1.7432,0.9686,0.8044,1.9906,2.0,0.0,1.0,7.0,2.8,3.3,2.55,1,2.08,1.82
2024.0,21.0,2024-01-21,Bournemouth,0.0,1.4,Liverpool,4.0,1.5,11.0,14.0,1.0,7.0,19.8,19.2,0.0,0.0,0.0,0.0,2.9,0.2,0.0,0.0,19.0,24.0,0.0,8.0,379.0,569.0,68.9,81.5,0.7,1.4,9.0,12.0,27.0,34.0,11.0,11.0,3.0,2.0,33.0,40.0,0,3,25,45,13.0,1.0,1.3138,1.4248,2.8612,0.0841,0.0,0.0,8.0,5.0,4.2,4.5,1.7,1,1.44,2.7
2024.0,21.0,2024-01-21,Betis,2.0,1.1,Barcelona,4.0,3.0,14.0,11.0,4.0,4.0,17.7,15.1,0.0,0.0,0.0,0.0,2.0,0.6,0.0,7.1,23.0,21.0,4.0,8.0,360.0,623.0,80.0,84.3,0.8,1.4,9.0,9.0,19.0,33.0,10.0,8.0,3.0,1.0,31.0,53.0,0,3,22,38,11.0,3.0,0.3796,2.494,2.3704,0.4465,0.0,1.0,3.0,4.0,4.33,3.8,1.8,1,1.67,2.15
2024.0,21.0,2024-01-21,Real Madrid,3.0,2.2,Almeria,2.0,0.9,17.0,10.0,5.0,2.0,16.0,22.5,0.0,0.0,1.0,0.0,1.1,3.3,33.3,4.8,32.0,16.0,5.0,2.0,706.0,256.0,83.9,63.3,2.2,0.6,15.0,8.0,52.0,10.0,17.0,4.0,5.0,0.0,89.0,19.0,3,0,48,5,2.0,20.0,2.2567000000000004,0.5578000000000001,0.2912,2.606,0.0,2.0,6.0,3.0,1.13,10.0,17.0,1,1.29,3.6
2024.0,21.0,2024-01-22,Granada,0.0,0.6,Atletico Madrid,1.0,1.2,17.0,10.0,1.0,5.0,18.0,15.3,0.0,0.0,0.0,0.0,1.8,0.1,11.1,17.4,27.0,18.0,0.0,2.0,619.0,542.0,84.5,85.6,1.0,0.6,10.0,8.0,29.0,34.0,11.0,13.0,7.0,3.0,46.0,37.0,0,3,10,38,19.0,3.0,0.8314999999999999,1.8725,2.6238,0.2150999999999999,0.0,0.0,6.0,2.0,4.75,3.8,1.7,0,1.8,2.0
2024.0,21.0,2024-01-22,Brighton,0.0,1.0,Wolves,0.0,1.1,11.0,8.0,3.0,3.0,14.2,18.6,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,20.0,13.0,0.0,0.0,849.0,338.0,88.1,75.4,1.7,0.4,11.0,5.0,66.0,9.0,18.0,4.0,4.0,0.0,60.0,19.0,1,1,31,28,7.0,10.0,1.2626,1.4423,0.7688,1.8803,0.0,0.0,8.0,2.0,1.65,4.33,5.0,0,1.62,2.25
2024.0,13.0,2024-01-24,Bayern Munich,1.0,2.1,Union Berlin,0.0,0.2,22.0,4.0,10.0,1.0,16.6,19.3,0.0,0.0,0.0,0.0,0.2,3.0,12.5,3.3,40.0,8.0,1.0,0.0,802.0,318.0,87.8,73.6,2.2,0.2,16.0,3.0,75.0,14.0,21.0,2.0,4.0,1.0,82.0,14.0,3,0,41,14,1.0,10.0,2.6438,0.2138,0.0211,2.9623,0.0,0.0,12.0,1.0,1.18,7.0,17.0,0,1.4,3.0
2024.0,22.0,2024-01-26,Almeria,0.0,1.4,Alaves,3.0,1.8,19.0,10.0,7.0,2.0,20.0,17.8,2.0,0.0,0.0,1.0,1.8,1.8,7.7,3.6,33.0,17.0,0.0,5.0,574.0,328.0,80.0,67.1,0.6,0.8,13.0,8.0,29.0,13.0,8.0,6.0,2.0,4.0,42.0,20.0,0,3,5,22,18.0,12.0,1.0955,1.6688,1.3712,1.3982,0.0,1.0,11.0,3.0,2.6,3.2,2.8,1,2.2,1.65
2024.0,19.0,2024-01-26,Lyon,2.0,0.9,Rennes,3.0,0.8,12.0,11.0,6.0,5.0,16.8,15.9,0.0,0.0,0.0,0.0,1.2,0.6,0.0,5.6,21.0,19.0,4.0,5.0,670.0,383.0,84.3,78.3,1.0,0.5,7.0,10.0,42.0,29.0,9.0,7.0,1.0,1.0,44.0,32.0,0,3,16,21,15.0,11.0,1.4272,1.2328,1.8549,0.8358,0.0,3.0,3.0,2.0,2.5,3.4,2.8,1,2.05,1.75
2024.0,22.0,2024-01-26,Cagliari,1.0,2.2,Torino,2.0,1.6,25.0,16.0,9.0,6.0,14.1,17.0,1.0,1.0,0.0,0.0,1.4,2.3,0.0,9.7,42.0,27.0,2.0,4.0,436.0,419.0,70.6,73.0,1.4,1.4,20.0,13.0,33.0,20.0,12.0,9.0,4.0,3.0,37.0,28.0,0,3,18,28,16.0,10.0,1.7724999999999995,1.0132,0.8435,1.9568,0.0,2.0,8.0,2.0,3.5,3.2,2.2,1,2.4,1.53
2024.0,19.0,2024-01-26,Eint Frankfurt,1.0,1.3,Mainz 05,0.0,0.8,11.0,7.0,3.0,0.0,17.8,17.5,0.0,0.0,0.0,0.0,0.0,0.7,7.1,10.0,20.0,13.0,1.0,0.0,637.0,516.0,80.7,74.4,0.5,1.0,6.0,6.0,40.0,27.0,7.0,4.0,3.0,2.0,41.0,29.0,3,0,28,11,6.0,16.0,1.7593,0.9466,0.4754,2.0492,0.0,0.0,2.0,1.0,2.15,3.4,3.5,0,2.05,1.75
2024.0,22.0,2024-01-27,Barcelona,3.0,2.2,Villarreal,5.0,2.1,22.0,9.0,9.0,6.0,16.7,13.5,0.0,0.0,0.0,0.0,3.4,1.3,0.0,5.6,37.0,16.0,4.0,9.0,712.0,301.0,86.0,72.8,1.5,1.1,16.0,7.0,57.0,19.0,13.0,7.0,2.0,5.0,61.0,25.0,0,3,41,20,3.0,13.0,1.4383,1.3465,2.4874,0.3933999999999999,0.0,1.0,10.0,0.0,1.36,5.5,8.0,1,1.33,3.4
2024.0,22.0,2024-01-27,Juventus,1.0,0.8,Empoli,1.0,0.8,9.0,16.0,3.0,5.0,17.4,19.8,1.0,2.0,0.0,0.0,1.4,0.7,5.0,0.0,15.0,29.0,1.0,2.0,442.0,671.0,81.0,86.9,0.9,0.8,5.0,12.0,19.0,53.0,3.0,8.0,1.0,3.0,32.0,44.0,1,1,52,16,1.0,19.0,1.3237,1.3264,1.9281,0.7989,0.0,0.0,6.0,7.0,1.29,5.5,10.0,0,1.87,2.03
2024.0,19.0,2024-01-27,Leverkusen,0.0,2.9,M'Gladbach,0.0,0.3,28.0,4.0,9.0,3.0,18.8,19.4,0.0,0.0,0.0,0.0,0.4,1.8,33.3,0.0,51.0,8.0,0.0,0.0,1004.0,342.0,90.2,75.7,4.4,0.5,24.0,3.0,104.0,8.0,26.0,2.0,7.0,0.0,93.0,10.0,1,1,48,20,1.0,12.0,2.7954000000000003,0.1269,0.3215,2.516,0.0,0.0,8.0,2.0,1.29,5.5,10.0,0,1.4,3.0
2024.0,22.0,2024-01-27,Real Sociedad,0.0,0.2,Rayo Vallecano,0.0,0.1,6.0,5.0,3.0,0.0,21.0,28.3,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,9.0,4.0,0.0,0.0,434.0,416.0,72.6,69.0,0.4,0.2,4.0,1.0,23.0,18.0,1.0,3.0,0.0,0.0,25.0,23.0,1,1,34,23,6.0,11.0,1.251,1.0008,0.7352,1.5295999999999998,0.0,0.0,2.0,2.0,1.67,3.75,5.5,0,2.2,1.65
2024.0,22.0,2024-01-27,Las Palmas,1.0,0.7,Real Madrid,2.0,2.3,7.0,13.0,2.0,5.0,16.6,13.2,0.0,1.0,0.0,0.0,1.7,1.4,0.0,16.7,13.0,25.0,2.0,4.0,590.0,521.0,90.8,87.5,0.7,1.7,7.0,12.0,23.0,42.0,8.0,11.0,3.0,2.0,31.0,48.0,0,3,31,51,8.0,2.0,0.4165,2.4241,1.6191,1.1304,0.0,0.0,1.0,6.0,6.5,4.75,1.45,1,1.65,2.2
